volume,risk_weight,max_share,min_supplier,status,baseline_cost,optimized_cost,baseline_emissions,optimized_emissions,baseline_deforestation,optimized_deforestation,supplier_count,total_volume_sourced,timestamp
300000,0.25,0.3,7,completed,1014.0376449367672,958.9409307714333,1.683494291105607,1.5753873763826545,0.008206495222097186,0.009688006365508445,7,300000.0,2026-01-09T22:27:53.636753
300000,0.25,0.3,9,completed,1014.0376449367672,955.0237271944322,1.683494291105607,1.545756310484998,0.008206495222097186,0.009561173249834243,9,300000.0,2026-01-09T22:28:16.091329
300000,0.25,0.3,11,completed,1014.0376449367672,948.7644862499327,1.683494291105607,1.519794526692291,0.008206495222097186,0.009433019155566177,11,300000.0,2026-01-09T22:28:38.538317
300000,0.25,0.4,3,completed,1014.0376449367672,951.1515368239534,1.683494291105607,1.747487152150464,0.008206495222097186,0.01189412025539986,3,300000.0,2026-01-09T22:29:00.761115
300000,0.25,0.4,5,completed,1014.0376449367672,952.689038736194,1.683494291105607,1.76171782882449,0.008206495222097186,0.01192383064351692,5,300000.0,2026-01-09T22:29:23.089983
300000,0.25,0.4,7,completed,1014.0376449367672,955.4899894250739,1.683494291105607,1.7767502360188248,0.008206495222097186,0.01193105327550631,7,300000.0,2026-01-09T22:29:45.429682
300000,0.25,0.4,9,completed,1014.0376449367672,953.6580807357816,1.683494291105607,1.7648440680073947,0.008206495222097186,0.011895951004516183,9,300000.0,2026-01-09T22:30:07.700112
300000,0.25,0.4,11,completed,1014.0376449367672,949.4841346789908,1.683494291105607,1.7566071821009142,0.008206495222097186,0.011859527754932193,11,300000.0,2026-01-09T22:30:30.069138
300000,0.25,0.5,3,completed,1014.0376449367672,953.9161991204454,1.683494291105607,1.9905380714712653,0.008206495222097186,0.014296606823126131,3,300000.0,2026-01-09T22:30:52.282295
300000,0.25,0.5,5,completed,1014.0376449367672,955.3731389921365,1.683494291105607,1.981795480197195,0.008206495222097186,0.014094811458595553,5,300000.0,2026-01-09T22:31:14.504651
300000,0.25,0.5,7,completed,1014.0376449367672,958.0935276404667,1.683494291105607,1.9738546194434337,0.008206495222097186,0.013870528337937303,7,300000.0,2026-01-09T22:31:36.729293
300000,0.25,0.5,9,completed,1014.0376449367672,956.1810569106249,1.683494291105607,1.9389751834839075,0.008206495222097186,0.013603920314299538,9,300000.0,2026-01-09T22:31:59.120967
300000,0.25,0.5,11,completed,1014.0376449367672,951.9265488132844,1.683494291105607,1.9077650296293311,0.008206495222097186,0.01333599131206791,11,300000.0,2026-01-09T22:32:21.324564
300000,0.25,0.6,3,completed,1014.0376449367672,955.9155220317163,1.683494291105607,2.015342945285153,0.008206495222097186,0.014499788740699841,3,300000.0,2026-01-09T22:32:43.397582
300000,0.25,0.6,5,completed,1014.0376449367672,957.3724619034074,1.683494291105607,2.0066003540110824,0.008206495222097186,0.014297993376169264,5,300000.0,2026-01-09T22:33:05.404456
300000,0.25,0.6,7,completed,1014.0376449367672,960.0928505517378,1.683494291105607,1.9986594932573212,0.008206495222097186,0.014073710255511015,7,300000.0,2026-01-09T22:33:27.445267
300000,0.25,0.6,9,completed,1014.0376449367672,958.1803798218957,1.683494291105607,1.9637800572977948,0.008206495222097186,0.01380710223187325,9,300000.0,2026-01-09T22:33:49.589431
300000,0.25,0.6,11,completed,1014.0376449367672,953.9258717245553,1.683494291105607,1.9325699034432187,0.008206495222097186,0.013539173229641622,11,300000.0,2026-01-09T22:34:11.787728
300000,0.25,0.7,3,completed,1014.0376449367672,957.9148449429873,1.683494291105607,2.0401478190990407,0.008206495222097186,0.014702970658273553,3,300000.0,2026-01-09T22:34:33.689807
300000,0.25,0.7,5,completed,1014.0376449367672,959.3717848146782,1.683494291105607,2.03140522782497,0.008206495222097186,0.014501175293742974,5,300000.0,2026-01-09T22:34:55.658265
300000,0.25,0.7,7,completed,1014.0376449367672,962.0921734630086,1.683494291105607,2.023464367071209,0.008206495222097186,0.014276892173084725,7,300000.0,2026-01-09T22:35:17.570131
300000,0.25,0.7,9,completed,1014.0376449367672,960.1797027331668,1.683494291105607,1.9885849311116828,0.008206495222097186,0.014010284149446958,9,300000.0,2026-01-09T22:35:39.361359
300000,0.25,0.7,11,completed,1014.0376449367672,955.9251946358263,1.683494291105607,1.957374777257106,0.008206495222097186,0.01374235514721533,11,300000.0,2026-01-09T22:36:01.235956
300000,0.5,0.3,3,completed,1014.0376449367672,955.6702360555839,1.683494291105607,0.7173126407419476,0.008206495222097186,0.00064767581858625,6,300000.0,2026-01-09T22:36:23.853102
300000,0.5,0.3,5,completed,1014.0376449367672,955.6702360555839,1.683494291105607,0.7173126407419476,0.008206495222097186,0.00064767581858625,6,300000.0,2026-01-09T22:36:46.545725
300000,0.5,0.3,7,completed,1014.0376449367672,957.4255814656085,1.683494291105607,0.7173126407419476,0.008206495222097186,0.00064767581858625,7,300000.0,2026-01-09T22:37:09.512960
300000,0.5,0.3,9,completed,1014.0376449367672,963.689599007409,1.683494291105607,0.7103164193444736,0.008206495222097186,0.00064767581858625,9,300000.0,2026-01-09T22:37:32.431340
300000,0.5,0.3,11,completed,1014.0376449367672,971.3763921013112,1.683494291105607,0.7649315146127076,0.008206495222097186,0.000653181959580594,11,300000.0,2026-01-09T22:37:55.282989
300000,0.5,0.4,3,completed,1014.0376449367672,976.8741212178695,1.683494291105607,0.8513205071586202,0.008206495222097186,0.0008371481862377199,3,300000.0,2026-01-09T22:38:17.566832
300000,0.5,0.4,5,completed,1014.0376449367672,969.5331421085914,1.683494291105607,0.8523826537877631,0.008206495222097186,0.000834506229049992,5,300000.0,2026-01-09T22:38:39.988964
300000,0.5,0.4,7,completed,1014.0376449367672,967.099464674794,1.683494291105607,0.8470704691132368,0.008206495222097186,0.000831864271862264,7,300000.0,2026-01-09T22:39:02.593838
300000,0.5,0.4,9,completed,1014.0376449367672,966.5679644972392,1.683494291105607,0.844499345336726,0.008206495222097186,0.000829222314674536,9,300000.0,2026-01-09T22:39:25.263063
300000,0.5,0.4,11,completed,1014.0376449367672,966.666252536276,1.683494291105607,0.9065019616763152,0.008206495222097186,0.000832086498481152,11,300000.0,2026-01-09T22:39:47.887379
300000,0.5,0.5,3,completed,1014.0376449367672,965.0370414540938,1.683494291105607,0.9877428207333376,0.008206495222097186,0.0010126751559773979,3,300000.0,2026-01-09T22:40:10.102056
300000,0.5,0.5,5,completed,1014.0376449367672,958.4211713005961,1.683494291105607,0.9687939577957599,0.008206495222097186,0.001008561974843366,5,300000.0,2026-01-09T22:40:32.282074
300000,0.5,0.5,7,completed,1014.0376449367672,956.7126028225789,1.683494291105607,0.9434707635545133,0.008206495222097186,0.001004448793709334,7,300000.0,2026-01-09T22:40:55.048969
300000,0.5,0.5,9,completed,1014.0376449367672,956.9062116008041,1.683494291105607,0.9208886302112825,0.008206495222097186,0.0010003356125753019,9,300000.0,2026-01-09T22:41:17.738417
300000,0.5,0.5,11,completed,1014.0376449367672,957.7296085956212,1.683494291105607,0.9628802369841513,0.008206495222097186,0.0010017285724356142,11,300000.0,2026-01-09T22:41:40.334861
300000,0.5,0.6,3,completed,1014.0376449367672,960.0884967702301,1.683494291105607,0.9340605434242114,0.008206495222097186,0.0011742254982271881,3,300000.0,2026-01-09T22:42:02.497551
300000,0.5,0.6,5,completed,1014.0376449367672,953.4726266167323,1.683494291105607,0.9151116804866336,0.008206495222097186,0.001170112317093156,5,300000.0,2026-01-09T22:42:24.695968
300000,0.5,0.6,7,completed,1014.0376449367672,951.764058138715,1.683494291105607,0.8897884862453869,0.008206495222097186,0.001165999135959124,7,300000.0,2026-01-09T22:42:47.292734
300000,0.5,0.6,9,completed,1014.0376449367672,951.9576669169404,1.683494291105607,0.8672063529021561,0.008206495222097186,0.0011618859548250921,9,300000.0,2026-01-09T22:43:09.746712
300000,0.5,0.6,11,completed,1014.0376449367672,952.7810639117574,1.683494291105607,0.909197959675025,0.008206495222097186,0.001163278914685404,11,300000.0,2026-01-09T22:43:32.091814
300000,0.5,0.7,3,completed,1014.0376449367672,955.1399520863664,1.683494291105607,0.880378266115085,0.008206495222097186,0.0013357758404769781,3,300000.0,2026-01-09T22:43:54.063028
300000,0.5,0.7,5,completed,1014.0376449367672,948.5240819328687,1.683494291105607,0.8614294031775076,0.008206495222097186,0.001331662659342946,5,300000.0,2026-01-09T22:44:16.061879
300000,0.5,0.7,7,completed,1014.0376449367672,946.8155134548515,1.683494291105607,0.836106208936261,0.008206495222097186,0.001327549478208914,7,300000.0,2026-01-09T22:44:38.276765
300000,0.5,0.7,9,completed,1014.0376449367672,947.0091222330767,1.683494291105607,0.8135240755930297,0.008206495222097186,0.0013234362970748822,9,300000.0,2026-01-10T01:51:55.730894
300000,0.5,0.7,11,completed,1014.0376449367672,947.832519227894,1.683494291105607,0.8555156823658985,0.008206495222097186,0.0013248292569351943,11,300000.0,2026-01-10T01:52:18.150167
300000,0.75,0.3,3,completed,1014.0376449367672,955.6702360555839,1.683494291105607,0.7173126407419476,0.008206495222097186,0.00064767581858625,6,300000.0,2026-01-10T01:52:40.417457
300000,0.75,0.3,5,completed,1014.0376449367672,955.6702360555839,1.683494291105607,0.7173126407419476,0.008206495222097186,0.00064767581858625,6,300000.0,2026-01-10T01:53:02.464266
300000,0.75,0.3,7,completed,1014.0376449367672,957.4255814656085,1.683494291105607,0.7173126407419476,0.008206495222097186,0.00064767581858625,7,300000.0,2026-01-10T01:53:24.216027
300000,0.75,0.3,9,completed,1014.0376449367672,963.689599007409,1.683494291105607,0.7103164193444736,0.008206495222097186,0.00064767581858625,9,300000.0,2026-01-10T01:53:46.049196
300000,0.75,0.3,11,completed,1014.0376449367672,971.3763921013112,1.683494291105607,0.7649315146127076,0.008206495222097186,0.000653181959580594,11,300000.0,2026-01-10T01:54:07.557464
300000,0.75,0.4,3,completed,1014.0376449367672,976.8741212178695,1.683494291105607,0.8513205071586202,0.008206495222097186,0.0008371481862377199,3,300000.0,2026-01-10T01:54:28.872837
300000,0.75,0.4,5,completed,1014.0376449367672,969.5331421085914,1.683494291105607,0.8523826537877631,0.008206495222097186,0.000834506229049992,5,300000.0,2026-01-10T01:54:50.247828
300000,0.75,0.4,7,completed,1014.0376449367672,967.099464674794,1.683494291105607,0.8470704691132368,0.008206495222097186,0.000831864271862264,7,300000.0,2026-01-10T01:55:11.872315
300000,0.75,0.4,9,completed,1014.0376449367672,966.5679644972392,1.683494291105607,0.844499345336726,0.008206495222097186,0.000829222314674536,9,300000.0,2026-01-10T01:55:34.475133
300000,0.75,0.4,11,completed,1014.0376449367672,966.666252536276,1.683494291105607,0.9065019616763152,0.008206495222097186,0.000832086498481152,11,300000.0,2026-01-10T01:55:56.641426
300000,0.75,0.5,3,completed,1014.0376449367672,965.0370414540938,1.683494291105607,0.9877428207333376,0.008206495222097186,0.0010126751559773979,3,300000.0,2026-01-10T01:56:20.020057
300000,0.75,0.5,5,completed,1014.0376449367672,958.4211713005961,1.683494291105607,0.9687939577957599,0.008206495222097186,0.001008561974843366,5,300000.0,2026-01-10T01:56:41.908265
300000,0.75,0.5,7,completed,1014.0376449367672,956.7126028225789,1.683494291105607,0.9434707635545133,0.008206495222097186,0.001004448793709334,7,300000.0,2026-01-10T01:57:03.533492
300000,0.75,0.5,9,completed,1014.0376449367672,956.9062116008041,1.683494291105607,0.9208886302112825,0.008206495222097186,0.0010003356125753019,9,300000.0,2026-01-10T01:57:25.278705
300000,0.75,0.5,11,completed,1014.0376449367672,957.7296085956212,1.683494291105607,0.9628802369841513,0.008206495222097186,0.0010017285724356142,11,300000.0,2026-01-10T01:57:47.000637
300000,0.75,0.6,3,completed,1014.0376449367672,960.0884967702301,1.683494291105607,0.9340605434242114,0.008206495222097186,0.0011742254982271881,3,300000.0,2026-01-10T01:58:08.808227
300000,0.75,0.6,5,completed,1014.0376449367672,953.4726266167323,1.683494291105607,0.9151116804866336,0.008206495222097186,0.001170112317093156,5,300000.0,2026-01-10T01:58:30.696700
300000,0.75,0.6,7,completed,1014.0376449367672,951.764058138715,1.683494291105607,0.8897884862453869,0.008206495222097186,0.001165999135959124,7,300000.0,2026-01-10T01:58:52.428989
300000,0.75,0.6,9,completed,1014.0376449367672,951.9576669169404,1.683494291105607,0.8672063529021561,0.008206495222097186,0.0011618859548250921,9,300000.0,2026-01-10T01:59:14.396406
300000,0.75,0.6,11,completed,1014.0376449367672,952.7810639117574,1.683494291105607,0.909197959675025,0.008206495222097186,0.001163278914685404,11,300000.0,2026-01-10T01:59:36.145405
300000,0.75,0.7,3,completed,1014.0376449367672,955.1399520863664,1.683494291105607,0.880378266115085,0.008206495222097186,0.0013357758404769781,3,300000.0,2026-01-10T01:59:58.018027
300000,0.75,0.7,5,completed,1014.0376449367672,948.5240819328687,1.683494291105607,0.8614294031775076,0.008206495222097186,0.001331662659342946,5,300000.0,2026-01-10T02:00:19.906433
300000,0.75,0.7,7,completed,1014.0376449367672,946.8155134548515,1.683494291105607,0.836106208936261,0.008206495222097186,0.001327549478208914,7,300000.0,2026-01-10T02:00:42.005185
300000,0.75,0.7,9,completed,1014.0376449367672,947.0091222330767,1.683494291105607,0.8135240755930297,0.008206495222097186,0.0013234362970748822,9,300000.0,2026-01-10T02:01:03.911941
300000,0.75,0.7,11,completed,1014.0376449367672,947.832519227894,1.683494291105607,0.8555156823658985,0.008206495222097186,0.0013248292569351943,11,300000.0,2026-01-10T02:01:25.772744
300000,1.0,0.3,3,completed,1014.0376449367672,959.4794844359883,1.683494291105607,0.3301323774265444,0.008206495222097186,0.0003777116351983842,10,299999.99999999994,2026-01-10T02:01:47.987946
300000,1.0,0.3,5,completed,1014.0376449367672,959.9743389043746,1.683494291105607,0.33550060515745705,0.008206495222097186,0.00036155660097340523,11,299999.99999999994,2026-01-10T02:02:10.222680
300000,1.0,0.3,7,completed,1014.0376449367672,959.9743389043746,1.683494291105607,0.33550060515745705,0.008206495222097186,0.00036155660097340523,11,299999.99999999994,2026-01-10T02:02:32.585974
300000,1.0,0.3,9,completed,1014.0376449367672,959.9743389043746,1.683494291105607,0.33550060515745705,0.008206495222097186,0.00036155660097340523,11,299999.99999999994,2026-01-10T02:02:55.092353
300000,1.0,0.3,11,completed,1014.0376449367672,959.9743389043746,1.683494291105607,0.33550060515745705,0.008206495222097186,0.00036155660097340523,11,299999.99999999994,2026-01-10T02:03:17.653757
300000,1.0,0.4,3,completed,1014.0376449367672,971.7463554388597,1.683494291105607,0.23179011911888447,0.008206495222097186,7.903678201578021e-05,10,300000.00000000006,2026-01-10T02:03:40.345771
300000,1.0,0.4,5,completed,1014.0376449367672,974.7781442192886,1.683494291105607,0.23797338495422013,0.008206495222097186,7.861350010791503e-05,11,299999.99999999994,2026-01-10T02:04:02.848059
300000,1.0,0.4,7,completed,1014.0376449367672,974.7781442192886,1.683494291105607,0.23797338495422013,0.008206495222097186,7.861350010791503e-05,11,299999.99999999994,2026-01-10T02:04:25.310109
300000,1.0,0.4,9,completed,1014.0376449367672,974.7781442192886,1.683494291105607,0.23797338495422013,0.008206495222097186,7.861350010791503e-05,11,299999.99999999994,2026-01-10T02:04:47.705280
300000,1.0,0.4,11,completed,1014.0376449367672,974.7781442192886,1.683494291105607,0.23797338495422013,0.008206495222097186,7.861350010791503e-05,11,299999.99999999994,2026-01-10T02:05:10.316012
300000,1.0,0.5,3,completed,1014.0376449367672,1002.2478117902001,1.683494291105607,0.2081861445792888,0.008206495222097186,8.9766695479539e-05,9,300000.0,2026-01-10T02:05:32.468372
300000,1.0,0.5,5,completed,1014.0376449367672,1002.3993786152301,1.683494291105607,0.21816873881659743,0.008206495222097186,9.085849026478011e-05,9,299999.99999999994,2026-01-10T02:05:54.697010
300000,1.0,0.5,7,completed,1014.0376449367672,1000.4926520333846,1.683494291105607,0.2182537073773497,0.008206495222097186,8.95375116709161e-05,10,299999.99999999994,2026-01-10T02:06:16.986570
300000,1.0,0.5,9,completed,1014.0376449367672,996.6983995059518,1.683494291105607,0.2219474679130273,0.008206495222097186,8.82165330770521e-05,11,299999.99999999994,2026-01-10T02:06:39.333248
300000,1.0,0.5,11,completed,1014.0376449367672,996.6983995059518,1.683494291105607,0.2219474679130273,0.008206495222097186,8.82165330770521e-05,11,299999.99999999994,2026-01-10T02:07:02.135288
300000,1.0,0.6,3,completed,1014.0376449367672,1002.7619330931201,1.683494291105607,0.20816323403323717,0.008206495222097186,9.012287829162811e-05,8,300000.0,2026-01-10T02:07:24.607154
300000,1.0,0.6,5,completed,1014.0376449367672,1002.3993786152301,1.683494291105607,0.21816873881659743,0.008206495222097186,9.085849026478011e-05,9,299999.99999999994,2026-01-10T02:07:55.804717
300000,1.0,0.6,7,completed,1014.0376449367672,1000.4926520333846,1.683494291105607,0.2182537073773497,0.008206495222097186,8.95375116709161e-05,10,299999.99999999994,2026-01-10T02:08:20.965714
300000,1.0,0.6,9,completed,1014.0376449367672,996.6983995059518,1.683494291105607,0.2219474679130273,0.008206495222097186,8.82165330770521e-05,11,299999.99999999994,2026-01-10T02:08:43.846766
300000,1.0,0.6,11,completed,1014.0376449367672,996.6983995059518,1.683494291105607,0.2219474679130273,0.008206495222097186,8.82165330770521e-05,11,299999.99999999994,2026-01-10T02:09:06.492477
300000,1.0,0.7,3,completed,1014.0376449367672,1002.7619330931201,1.683494291105607,0.20816323403323717,0.008206495222097186,9.012287829162811e-05,8,300000.0,2026-01-10T02:09:28.790521
300000,1.0,0.7,5,completed,1014.0376449367672,1002.3993786152301,1.683494291105607,0.21816873881659743,0.008206495222097186,9.085849026478011e-05,9,299999.99999999994,2026-01-10T02:09:51.204906
300000,1.0,0.7,7,completed,1014.0376449367672,1000.4926520333846,1.683494291105607,0.2182537073773497,0.008206495222097186,8.95375116709161e-05,10,299999.99999999994,2026-01-10T02:10:13.310497
300000,1.0,0.7,9,completed,1014.0376449367672,996.6983995059518,1.683494291105607,0.2219474679130273,0.008206495222097186,8.82165330770521e-05,11,299999.99999999994,2026-01-10T02:10:35.339344
300000,1.0,0.7,11,completed,1014.0376449367672,996.6983995059518,1.683494291105607,0.2219474679130273,0.008206495222097186,8.82165330770521e-05,11,299999.99999999994,2026-01-10T02:10:57.481077
400000,0.0,0.3,3,completed,1014.0376449367672,995.1092117878504,1.683494291105607,1.8414339803672666,0.008206495222097186,0.01095305080220514,4,400000.0,2026-01-10T02:11:19.864300
400000,0.0,0.3,5,completed,1014.0376449367672,994.8135234837237,1.683494291105607,1.8399442049179502,0.008206495222097186,0.010920031970075683,5,400000.0,2026-01-10T02:11:42.245746
400000,0.0,0.3,7,completed,1014.0376449367672,992.2117389591034,1.683494291105607,1.8287902500052116,0.008206495222097186,0.010863635471731858,7,400000.0,2026-01-10T02:12:04.446538
400000,0.0,0.3,9,completed,1014.0376449367672,991.518964370842,1.683494291105607,1.82304119734992,0.008206495222097186,0.010900865196963412,9,400000.0,2026-01-10T02:12:26.640387
400000,0.0,0.3,11,completed,1014.0376449367672,990.9826819237982,1.683494291105607,1.8341972702923697,0.008206495222097186,0.010948267729441866,11,400000.0,2026-01-10T02:12:48.857305
400000,0.0,0.4,3,completed,1014.0376449367672,972.0044857010407,1.683494291105607,1.9247361310127273,0.008206495222097186,0.012811428702240621,3,400000.0,2026-01-10T02:13:10.799738
400000,0.0,0.4,5,completed,1014.0376449367672,972.7201415022118,1.683494291105607,1.9220436403208356,0.008206495222097186,0.012726920489545934,5,400000.0,2026-01-10T02:13:32.790975
400000,0.0,0.4,7,completed,1014.0376449367672,971.1297010828896,1.683494291105607,1.9096869701655221,0.008206495222097186,0.012619034610636879,7,400000.0,2026-01-10T02:13:54.964764
400000,0.0,0.4,9,completed,1014.0376449367672,971.448270599926,1.683494291105607,1.9027352022676558,0.008206495222097186,0.0126047749553032,9,400000.0,2026-01-10T02:14:16.983314
400000,0.0,0.4,11,completed,1014.0376449367672,971.9233322581799,1.683494291105607,1.91268855996753,0.008206495222097186,0.012600688107216427,11,400000.0,2026-01-10T02:14:39.053293
400000,0.0,0.5,3,completed,1014.0376449367672,954.9588465643,1.683494291105607,1.9994005204143783,0.008206495222097186,0.01434247224546817,3,400000.0,2026-01-10T02:15:00.976486
400000,0.0,0.5,5,completed,1014.0376449367672,957.6792352126301,1.683494291105607,1.9914596596606169,0.008206495222097186,0.014118189124809919,5,400000.0,2026-01-10T02:15:22.816594
400000,0.0,0.5,7,completed,1014.0376449367672,958.0935276404668,1.683494291105607,1.9738546194434334,0.008206495222097186,0.013870528337937303,7,400000.0,2026-01-10T02:15:44.659502
400000,0.0,0.5,9,completed,1014.0376449367672,960.4168300046624,1.683494291105607,1.9616544814836974,0.008206495222097186,0.013716493774640062,9,400000.0,2026-01-10T02:16:06.607445
400000,0.0,0.5,11,completed,1014.0376449367672,962.8966245100756,1.683494291105607,1.9663594691217021,0.008206495222097186,0.013572632018589726,11,400000.0,2026-01-10T02:16:28.530520
400000,0.0,0.6,3,completed,1014.0376449367672,956.9581694755709,1.683494291105607,2.0242053942282663,0.008206495222097186,0.014545654163041877,3,400000.0,2026-01-10T02:16:50.501514
400000,0.0,0.6,5,completed,1014.0376449367672,959.678558123901,1.683494291105607,2.0162645334745046,0.008206495222097186,0.01432137104238363,5,400000.0,2026-01-10T02:17:12.452783
400000,0.0,0.6,7,completed,1014.0376449367672,960.0928505517377,1.683494291105607,1.9986594932573207,0.008206495222097186,0.014073710255511011,7,400000.0,2026-01-10T02:17:34.428860
400000,0.0,0.6,9,completed,1014.0376449367672,962.4161529159333,1.683494291105607,1.9864593552975847,0.008206495222097186,0.01391967569221377,9,400000.0,2026-01-10T02:17:56.495440
400000,0.0,0.6,11,completed,1014.0376449367672,964.8959474213465,1.683494291105607,1.9911643429355894,0.008206495222097186,0.013775813936163438,11,400000.0,2026-01-10T02:18:18.735758
400000,0.0,0.7,3,completed,1014.0376449367672,958.9574923868416,1.683494291105607,2.0490102680421534,0.008206495222097186,0.014748836080615588,3,400000.0,2026-01-10T02:18:40.686966
400000,0.0,0.7,5,completed,1014.0376449367672,961.6778810351719,1.683494291105607,2.041069407288392,0.008206495222097186,0.01452455295995734,5,400000.0,2026-01-10T02:19:02.638645
400000,0.0,0.7,7,completed,1014.0376449367672,962.0921734630089,1.683494291105607,2.0234643670712087,0.008206495222097186,0.014276892173084723,7,400000.0,2026-01-10T02:19:24.437514
400000,0.0,0.7,9,completed,1014.0376449367672,964.4154758272041,1.683494291105607,2.011264229111472,0.008206495222097186,0.014122857609787482,9,400000.0,2026-01-10T02:19:46.247700
400000,0.0,0.7,11,completed,1014.0376449367672,966.8952703326177,1.683494291105607,2.0159692167494767,0.008206495222097186,0.01397899585373715,11,400000.0,2026-01-10T02:20:08.263761
400000,0.25,0.3,3,completed,1014.0376449367672,958.77306794573,1.683494291105607,1.5815740882867464,0.008206495222097186,0.00983453503477015,4,400000.0,2026-01-10T02:20:30.469044
400000,0.25,0.3,5,completed,1014.0376449367672,958.2252749702619,1.683494291105607,1.5780798670745457,0.008206495222097186,0.009772514578203134,5,400000.0,2026-01-10T02:20:52.748567
400000,0.25,0.3,7,completed,1014.0376449367672,958.9409307714332,1.683494291105607,1.5753873763826545,0.008206495222097186,0.009688006365508445,7,400000.0,2026-01-10T02:21:15.092987
400000,0.25,0.3,9,completed,1014.0376449367672,955.023727194432,1.683494291105607,1.5457563104849978,0.008206495222097186,0.009561173249834245,9,400000.0,2026-01-10T02:21:37.564732
400000,0.25,0.3,11,completed,1014.0376449367672,948.7644862499325,1.683494291105607,1.519794526692291,0.008206495222097186,0.009433019155566179,11,400000.0,2026-01-10T02:21:59.967007
400000,0.25,0.4,3,completed,1014.0376449367672,951.1515368239533,1.683494291105607,1.7474871521504636,0.008206495222097186,0.01189412025539986,3,400000.0,2026-01-10T02:22:22.466298
400000,0.25,0.4,5,completed,1014.0376449367672,952.6890387361939,1.683494291105607,1.7617178288244895,0.008206495222097186,0.011923830643516918,5,400000.0,2026-01-10T02:22:44.801154
400000,0.25,0.4,7,completed,1014.0376449367672,955.489989425074,1.683494291105607,1.7767502360188243,0.008206495222097186,0.011931053275506307,7,400000.0,2026-01-10T02:23:07.068365
400000,0.25,0.4,9,completed,1014.0376449367672,953.6580807357815,1.683494291105607,1.7648440680073947,0.008206495222097186,0.011895951004516183,9,400000.0,2026-01-10T02:23:29.303568
400000,0.25,0.4,11,completed,1014.0376449367672,949.4841346789907,1.683494291105607,1.7566071821009142,0.008206495222097186,0.011859527754932191,11,400000.0,2026-01-10T02:23:51.496375
400000,0.25,0.5,3,completed,1014.0376449367672,953.9161991204455,1.683494291105607,1.9905380714712653,0.008206495222097186,0.014296606823126133,3,400000.0,2026-01-10T02:24:13.692678
400000,0.25,0.5,5,completed,1014.0376449367672,955.3731389921365,1.683494291105607,1.9817954801971949,0.008206495222097186,0.01409481145859555,5,400000.0,2026-01-10T02:24:35.817164
400000,0.25,0.5,7,completed,1014.0376449367672,958.0935276404668,1.683494291105607,1.9738546194434334,0.008206495222097186,0.013870528337937303,7,400000.0,2026-01-10T02:24:57.975934
400000,0.25,0.5,9,completed,1014.0376449367672,956.181056910625,1.683494291105607,1.9389751834839075,0.008206495222097186,0.013603920314299536,9,400000.0,2026-01-10T02:25:19.970204
400000,0.25,0.5,11,completed,1014.0376449367672,951.9265488132845,1.683494291105607,1.907765029629331,0.008206495222097186,0.01333599131206791,11,400000.0,2026-01-10T02:25:41.977425
400000,0.25,0.6,3,completed,1014.0376449367672,955.9155220317166,1.683494291105607,2.015342945285153,0.008206495222097186,0.01449978874069984,3,400000.0,2026-01-10T02:26:04.007425
400000,0.25,0.6,5,completed,1014.0376449367672,957.3724619034074,1.683494291105607,2.006600354011083,0.008206495222097186,0.01429799337616926,5,400000.0,2026-01-10T02:26:26.081646
400000,0.25,0.6,7,completed,1014.0376449367672,960.0928505517377,1.683494291105607,1.9986594932573207,0.008206495222097186,0.014073710255511011,7,400000.0,2026-01-10T02:26:48.064325
400000,0.25,0.6,9,completed,1014.0376449367672,958.1803798218958,1.683494291105607,1.9637800572977948,0.008206495222097186,0.013807102231873246,9,400000.0,2026-01-10T02:27:10.111225
400000,0.25,0.6,11,completed,1014.0376449367672,953.9258717245553,1.683494291105607,1.9325699034432182,0.008206495222097186,0.013539173229641622,11,400000.0,2026-01-10T02:27:32.107690
400000,0.25,0.7,3,completed,1014.0376449367672,957.9148449429873,1.683494291105607,2.0401478190990403,0.008206495222097186,0.01470297065827355,3,400000.0,2026-01-10T02:27:54.009117
400000,0.25,0.7,5,completed,1014.0376449367672,959.3717848146783,1.683494291105607,2.03140522782497,0.008206495222097186,0.014501175293742972,5,400000.0,2026-01-10T02:28:15.945255
400000,0.25,0.7,7,completed,1014.0376449367672,962.0921734630089,1.683494291105607,2.0234643670712087,0.008206495222097186,0.014276892173084723,7,400000.0,2026-01-10T02:28:37.978843
400000,0.25,0.7,9,completed,1014.0376449367672,960.1797027331667,1.683494291105607,1.9885849311116823,0.008206495222097186,0.014010284149446956,9,400000.0,2026-01-10T02:28:59.922776
400000,0.25,0.7,11,completed,1014.0376449367672,955.9251946358263,1.683494291105607,1.9573747772571057,0.008206495222097186,0.013742355147215333,11,400000.0,2026-01-10T02:29:21.826027
400000,0.5,0.3,3,completed,1014.0376449367672,960.3959304781248,1.683494291105607,0.7075674219134386,0.008206495222097186,0.0006476758185862499,7,400000.0,2026-01-10T02:29:44.760055
400000,0.5,0.3,5,completed,1014.0376449367672,960.3959304781248,1.683494291105607,0.7075674219134386,0.008206495222097186,0.0006476758185862499,7,400000.0,2026-01-10T02:30:07.628909
400000,0.5,0.3,7,completed,1014.0376449367672,960.5401827618189,1.683494291105607,0.7075674219134386,0.008206495222097186,0.0006476758185862499,7,400000.0,2026-01-10T02:30:30.467818
